0 annotation: 67
1 annotation: 66
2 annotation: 64
3 annotation: 62
4 annotation: 62
5 annotation: 64
6 annotation: 64
7 annotation: 63
8 annotation: 62
9 annotation: 62
10 annotation: 61
11 annotation: 61
12 annotation: 62
13 annotation: 62
14 annotation: 63
15 annotation: 62
16 annotation: 63
17 annotation: 62
18 annotation: 62
19 annotation: 62
20 annotation: 63
21 annotation: 62
22 annotation: 61
23 annotation: 62
24 annotation: 62
  Annotated, PSIPP,   1,   0,   0,   133.717,   133.717,         0
  Annotated, PSIPP,  45,   0,  11,   303.892,  6545.545,         5
Unannotated, PSIPP,  45,   0,  11,   303.892,  6545.545,     13266
  Annotated, PSIPP,  45,   0,  12,   326.847,  8321.621,         7
Unannotated, PSIPP,  45,   0,  12,   326.847,  8321.621,     15807
  Annotated, PSIPP,  45,   0,  13,   329.876,  8409.660,         7
Unannotated, PSIPP,  45,   0,  13,   329.876,  8409.660,     15903
  Annotated, PSIPP,  45,   0,  15,   342.688,  7546.529,         6
Unannotated, PSIPP,  45,   0,  15,   342.688,  7546.529,     15683
  Annotated, PSIPP,  45,   0,  16,   296.925,  7464.877,         7
Unannotated, PSIPP,  45,   0,  16,   296.925,  7464.877,     13852
  Annotated, PSIPP,  45,   0,  17,   309.175,  8677.841,         7
Unannotated, PSIPP,  45,   0,  17,   309.175,  8677.841,     15714
  Annotated, PSIPP,  45,   0,  18,   283.800,  7280.534,         7
Unannotated, PSIPP,  45,   0,  18,   283.800,  7280.534,     15488
  Annotated, PSIPP,  45,   0,  19,   323.948,  8011.914,         7
Unannotated, PSIPP,  45,   0,  19,   323.948,  8011.914,     16639
  Annotated, PSIPP,  45,   0,  22,   322.781,  6190.290,         5
Unannotated, PSIPP,  45,   0,  22,   322.781,  6190.290,     12648
  Annotated, PSIPP,  45,   0,  23,   297.294,  8317.312,         7
Unannotated, PSIPP,  45,   0,  23,   297.294,  8317.312,     16086
  Annotated, PSIPP,  46,   0,   0,   316.917,  8030.404,         7
Unannotated, PSIPP,  46,   0,   0,   316.917,  8030.404,     15212
  Annotated, PSIPP,  46,   0,   2,   303.412,  7498.067,         6
Unannotated, PSIPP,  46,   0,   2,   303.412,  7498.067,     14294
  Annotated, PSIPP,  46,   0,   3,   297.026,  6738.528,         5
Unannotated, PSIPP,  46,   0,   3,   297.026,  6738.528,     13220
  Annotated, PSIPP,  46,   0,   4,   309.013,  7543.876,         6
Unannotated, PSIPP,  46,   0,   4,   309.013,  7543.876,     14794
  Annotated, PSIPP,  46,   0,   5,   305.418,  6330.879,         5
Unannotated, PSIPP,  46,   0,   5,   305.418,  6330.879,     12897
  Annotated, PSIPP,  46,   0,   6,   304.726,  7269.874,         6
Unannotated, PSIPP,  46,   0,   6,   304.726,  7269.874,     13094
  Annotated, PSIPP,  46,   0,   7,   313.078,  7708.049,         7
Unannotated, PSIPP,  46,   0,   7,   313.078,  7708.049,     15151
  Annotated, PSIPP,  46,   0,   9,   305.905,  7647.415,         7
Unannotated, PSIPP,  46,   0,   9,   305.905,  7647.415,     14698
  Annotated, PSIPP,  46,   0,  11,   303.892,  6682.181,         5
Unannotated, PSIPP,  46,   0,  11,   303.892,  6682.181,     13639
  Annotated, PSIPP,  46,   0,  12,   326.847,  8406.965,         7
Unannotated, PSIPP,  46,   0,  12,   326.847,  8406.965,     16104
  Annotated, PSIPP,  46,   0,  13,   329.876,  8648.329,         7
Unannotated, PSIPP,  46,   0,  13,   329.876,  8648.329,     16536
  Annotated, PSIPP,  46,   0,  15,   342.688,  7763.136,         7
Unannotated, PSIPP,  46,   0,  15,   342.688,  7763.136,     16042
  Annotated, PSIPP,  46,   0,  16,   320.002,  7784.879,         7
Unannotated, PSIPP,  46,   0,  16,   320.002,  7784.879,     14466
  Annotated, PSIPP,  46,   0,  17,   322.636,  9000.477,         8
Unannotated, PSIPP,  46,   0,  17,   322.636,  9000.477,     16031
  Annotated, PSIPP,  46,   0,  18,   283.800,  7490.798,         7
Unannotated, PSIPP,  46,   0,  18,   283.800,  7490.798,     15616
  Annotated, PSIPP,  46,   0,  19,   323.948,  8172.224,         8
Unannotated, PSIPP,  46,   0,  19,   323.948,  8172.224,     16727
  Annotated, PSIPP,  46,   0,  22,   322.781,  6483.484,         5
Unannotated, PSIPP,  46,   0,  22,   322.781,  6483.484,     12847
  Annotated, PSIPP,  46,   0,  23,   297.294,  8573.168,         8
Unannotated, PSIPP,  46,   0,  23,   297.294,  8573.168,     16482
  Annotated, PSIPP,  47,   0,   0,   316.917,  8329.270,         7
Unannotated, PSIPP,  47,   0,   0,   316.917,  8329.270,     15396
  Annotated, PSIPP,  47,   0,   2,   303.412,  7663.202,         6
Unannotated, PSIPP,  47,   0,   2,   303.412,  7663.202,     14621
  Annotated, PSIPP,  47,   0,   3,   302.119,  7040.647,         5
Unannotated, PSIPP,  47,   0,   3,   302.119,  7040.647,     13848
  Annotated, PSIPP,  47,   0,   4,   309.013,  7673.239,         6
Unannotated, PSIPP,  47,   0,   4,   309.013,  7673.239,     14905
  Annotated, PSIPP,  47,   0,   5,   305.418,  6540.586,         5
Unannotated, PSIPP,  47,   0,   5,   305.418,  6540.586,     13188
  Annotated, PSIPP,  47,   0,   6,   307.579,  7577.452,         6
Unannotated, PSIPP,  47,   0,   6,   307.579,  7577.452,     13431
  Annotated, PSIPP,  47,   0,   7,   313.078,  7825.795,         7
Unannotated, PSIPP,  47,   0,   7,   313.078,  7825.795,     15700
  Annotated, PSIPP,  47,   0,   9,   305.905,  7913.200,         7
Unannotated, PSIPP,  47,   0,   9,   305.905,  7913.200,     14924
  Annotated, PSIPP,  47,   0,  11,   303.892,  6864.924,         5
Unannotated, PSIPP,  47,   0,  11,   303.892,  6864.924,     14040
  Annotated, PSIPP,  47,   0,  12,   326.847,  8613.037,         8
Unannotated, PSIPP,  47,   0,  12,   326.847,  8613.037,     16236
  Annotated, PSIPP,  47,   0,  13,   329.876,  8841.302,         8
Unannotated, PSIPP,  47,   0,  13,   329.876,  8841.302,     17053
  Annotated, PSIPP,  47,   0,  15,   342.688,  7937.134,         7
Unannotated, PSIPP,  47,   0,  15,   342.688,  7937.134,     16626
  Annotated, PSIPP,  47,   0,  16,   320.002,  7920.782,         7
Unannotated, PSIPP,  47,   0,  16,   320.002,  7920.782,     15196
  Annotated, PSIPP,  47,   0,  17,   322.636,  9282.838,         8
Unannotated, PSIPP,  47,   0,  17,   322.636,  9282.838,     16736
  Annotated, PSIPP,  47,   0,  18,   283.800,  7757.922,         7
Unannotated, PSIPP,  47,   0,  18,   283.800,  7757.922,     16050
  Annotated, PSIPP,  47,   0,  19,   323.948,  8324.378,         8
Unannotated, PSIPP,  47,   0,  19,   323.948,  8324.378,     16954
  Annotated, PSIPP,  47,   0,  22,   322.781,  6745.960,         5
Unannotated, PSIPP,  47,   0,  22,   322.781,  6745.960,     13347
  Annotated, PSIPP,  47,   0,  23,   297.294,  8822.813,         8
Unannotated, PSIPP,  47,   0,  23,   297.294,  8822.813,     17036
  Annotated, PSIPP,  48,   0,   0,   316.917,  8550.275,         8
Unannotated, PSIPP,  48,   0,   0,   316.917,  8550.275,     15709
  Annotated, PSIPP,  48,   0,   2,   303.412,  7953.350,         7
Unannotated, PSIPP,  48,   0,   2,   303.412,  7953.350,     14934
  Annotated, PSIPP,  48,   0,   3,   302.119,  7149.269,         5
Unannotated, PSIPP,  48,   0,   3,   302.119,  7149.269,     14331
  Annotated, PSIPP,  48,   0,   4,   309.013,  7932.551,         6
Unannotated, PSIPP,  48,   0,   4,   309.013,  7932.551,     15236
  Annotated, PSIPP,  48,   0,   5,   305.418,  6815.507,         5
Unannotated, PSIPP,  48,   0,   5,   305.418,  6815.507,     13656
  Annotated, PSIPP,  48,   0,   6,   307.579,  7820.718,         7
Unannotated, PSIPP,  48,   0,   6,   307.579,  7820.718,     14035
  Annotated, PSIPP,  48,   0,   7,   313.078,  7997.172,         7
Unannotated, PSIPP,  48,   0,   7,   313.078,  7997.172,     16012
  Annotated, PSIPP,  48,   0,   9,   305.905,  8148.967,         7
Unannotated, PSIPP,  48,   0,   9,   305.905,  8148.967,     15430
  Annotated, PSIPP,  48,   0,  11,   303.892,  7047.966,         5
Unannotated, PSIPP,  48,   0,  11,   303.892,  7047.966,     14356
  Annotated, PSIPP,  48,   0,  12,   326.847,  8808.307,         8
Unannotated, PSIPP,  48,   0,  12,   326.847,  8808.307,     16708
  Annotated, PSIPP,  48,   0,  13,   329.876,  9071.392,         8
Unannotated, PSIPP,  48,   0,  13,   329.876,  9071.392,     17653
  Annotated, PSIPP,  48,   0,  15,   342.688,  8066.843,         7
Unannotated, PSIPP,  48,   0,  15,   342.688,  8066.843,     16900
  Annotated, PSIPP,  48,   0,  16,   320.002,  8051.902,         7
Unannotated, PSIPP,  48,   0,  16,   320.002,  8051.902,     15669
  Annotated, PSIPP,  48,   0,  17,   322.636,  9542.060,         8
Unannotated, PSIPP,  48,   0,  17,   322.636,  9542.060,     17266
  Annotated, PSIPP,  48,   0,  18,   283.800,  7826.458,         8
Unannotated, PSIPP,  48,   0,  18,   283.800,  7826.458,     16759
  Annotated, PSIPP,  48,   0,  19,   323.948,  8331.887,         8
Unannotated, PSIPP,  48,   0,  19,   323.948,  8331.887,     17424
  Annotated, PSIPP,  48,   0,  22,   322.781,  6827.304,         5
Unannotated, PSIPP,  48,   0,  22,   322.781,  6827.304,     13614
  Annotated, PSIPP,  49,   0,   0,   316.917,  8577.535,         8
Unannotated, PSIPP,  49,   0,   0,   316.917,  8577.535,     16165
  Annotated, PSIPP,  49,   0,   2,   303.412,  8128.105,         7
Unannotated, PSIPP,  49,   0,   2,   303.412,  8128.105,     15053
  Annotated, PSIPP,  49,   0,   3,   338.785,  7488.054,         6
Unannotated, PSIPP,  49,   0,   3,   338.785,  7488.054,     14582
  Annotated, PSIPP,  49,   0,   4,   309.013,  8075.641,         6
Unannotated, PSIPP,  49,   0,   4,   309.013,  8075.641,     15818
  Annotated, PSIPP,  49,   0,   5,   305.418,  6998.737,         5
Unannotated, PSIPP,  49,   0,   5,   305.418,  6998.737,     14269
  Annotated, PSIPP,  49,   0,   6,   307.579,  7944.847,         7
Unannotated, PSIPP,  49,   0,   6,   307.579,  7944.847,     14555
  Annotated, PSIPP,  49,   0,   7,   313.078,  8159.102,         7
Unannotated, PSIPP,  49,   0,   7,   313.078,  8159.102,     16003
  Annotated, PSIPP,  49,   0,   9,   305.905,  8358.869,         7
Unannotated, PSIPP,  49,   0,   9,   305.905,  8358.869,     15805
  Annotated, PSIPP,  49,   0,  11,   303.892,  7331.369,         6
Unannotated, PSIPP,  49,   0,  11,   303.892,  7331.369,     14623
  Annotated, PSIPP,  49,   0,  12,   326.847,  8871.919,         8
Unannotated, PSIPP,  49,   0,  12,   326.847,  8871.919,     16844
  Annotated, PSIPP,  49,   0,  13,   351.123,  9422.514,         8
Unannotated, PSIPP,  49,   0,  13,   351.123,  9422.514,     17954
  Annotated, PSIPP,  49,   0,  15,   342.688,  8186.310,         7
Unannotated, PSIPP,  49,   0,  15,   342.688,  8186.310,     17377
  Annotated, PSIPP,  49,   0,  16,   320.002,  8076.572,         7
Unannotated, PSIPP,  49,   0,  16,   320.002,  8076.572,     15966
  Annotated, PSIPP,  49,   0,  17,   322.636,  9839.858,         9
Unannotated, PSIPP,  49,   0,  17,   322.636,  9839.858,     17784
  Annotated, PSIPP,  49,   0,  18,   283.800,  7977.387,         7
Unannotated, PSIPP,  49,   0,  18,   283.800,  7977.387,     16913
  Annotated, PSIPP,  49,   0,  19,   323.948,  8515.622,         8
Unannotated, PSIPP,  49,   0,  19,   323.948,  8515.622,     17469
  Annotated, PSIPP,  49,   0,  22,   322.781,  6991.129,         5
Unannotated, PSIPP,  49,   0,  22,   322.781,  6991.129,     13781
  Annotated, PSIPP,  50,   0,   0,   316.917,  8849.140,         8
Unannotated, PSIPP,  50,   0,   0,   316.917,  8849.140,     16190
  Annotated, PSIPP,  50,   0,   2,   303.412,  8190.874,         7
Unannotated, PSIPP,  50,   0,   2,   303.412,  8190.874,     15395
  Annotated, PSIPP,  50,   0,   3,   338.785,  7669.856,         6
Unannotated, PSIPP,  50,   0,   3,   338.785,  7669.856,     15189
  Annotated, PSIPP,  50,   0,   4,   354.186,  8429.827,         7
Unannotated, PSIPP,  50,   0,   4,   354.186,  8429.827,     16198
  Annotated, PSIPP,  50,   0,   5,   305.418,  7073.180,         5
Unannotated, PSIPP,  50,   0,   5,   305.418,  7073.180,     14714
  Annotated, PSIPP,  50,   0,   6,   307.579,  8116.292,         7
Unannotated, PSIPP,  50,   0,   6,   307.579,  8116.292,     14765
  Annotated, PSIPP,  50,   0,   7,   313.078,  8424.597,         7
Unannotated, PSIPP,  50,   0,   7,   313.078,  8424.597,     16218
  Annotated, PSIPP,  50,   0,   9,   305.905,  8439.723,         8
Unannotated, PSIPP,  50,   0,   9,   305.905,  8439.723,     16115
  Annotated, PSIPP,  50,   0,  11,   303.892,  7616.318,         6
Unannotated, PSIPP,  50,   0,  11,   303.892,  7616.318,     15216
  Annotated, PSIPP,  50,   0,  12,   326.847,  8957.137,         8
Unannotated, PSIPP,  50,   0,  12,   326.847,  8957.137,     16981
  Annotated, PSIPP,  50,   0,  13,   351.123,  9557.677,         9
Unannotated, PSIPP,  50,   0,  13,   351.123,  9557.677,     18864
  Annotated, PSIPP,  50,   0,  15,   342.688,  8279.273,         7
Unannotated, PSIPP,  50,   0,  15,   342.688,  8279.273,     17636
  Annotated, PSIPP,  50,   0,  16,   320.002,  8208.894,         7
Unannotated, PSIPP,  50,   0,  16,   320.002,  8208.894,     15936
  Annotated, PSIPP,  50,   0,  17,   322.636, 10117.955,         9
Unannotated, PSIPP,  50,   0,  17,   322.636, 10117.955,     18350
  Annotated, PSIPP,  50,   0,  18,   283.800,  8203.425,         8
Unannotated, PSIPP,  50,   0,  18,   283.800,  8203.425,     17039
  Annotated, PSIPP,  50,   0,  19,   323.948,  8826.440,         9
Unannotated, PSIPP,  50,   0,  19,   323.948,  8826.440,     18008
  Annotated, PSIPP,  50,   0,  22,   322.781,  7247.888,         6
Unannotated, PSIPP,  50,   0,  22,   322.781,  7247.888,     13821
  Annotated, PSIPP,  51,   0,   0,   316.917,  8994.964,         8
Unannotated, PSIPP,  51,   0,   0,   316.917,  8994.964,     16299
  Annotated, PSIPP,  51,   0,   2,   303.412,  8426.516,         7
Unannotated, PSIPP,  51,   0,   2,   303.412,  8426.516,     15444
  Annotated, PSIPP,  51,   0,   3,   338.785,  7779.094,         6
Unannotated, PSIPP,  51,   0,   3,   338.785,  7779.094,     15638
  Annotated, PSIPP,  51,   0,   4,   354.186,  8537.176,         7
Unannotated, PSIPP,  51,   0,   4,   354.186,  8537.176,     16913
  Annotated, PSIPP,  51,   0,   5,   305.418,  7344.679,         6
Unannotated, PSIPP,  51,   0,   5,   305.418,  7344.679,     14922
  Annotated, PSIPP,  51,   0,   6,   307.579,  8302.795,         7
Unannotated, PSIPP,  51,   0,   6,   307.579,  8302.795,     15129
  Annotated, PSIPP,  51,   0,   7,   313.078,  8624.080,         8
Unannotated, PSIPP,  51,   0,   7,   313.078,  8624.080,     16496
  Annotated, PSIPP,  51,   0,   9,   305.905,  8665.182,         8
Unannotated, PSIPP,  51,   0,   9,   305.905,  8665.182,     16287
  Annotated, PSIPP,  51,   0,  11,   303.892,  7709.605,         6
Unannotated, PSIPP,  51,   0,  11,   303.892,  7709.605,     15891
  Annotated, PSIPP,  51,   0,  12,   326.847,  9140.931,         8
Unannotated, PSIPP,  51,   0,  12,   326.847,  9140.931,     17168
  Annotated, PSIPP,  51,   0,  13,   351.123,  9747.515,         9
Unannotated, PSIPP,  51,   0,  13,   351.123,  9747.515,     19214
  Annotated, PSIPP,  51,   0,  15,   342.688,  8518.766,         7
Unannotated, PSIPP,  51,   0,  15,   342.688,  8518.766,     17809
  Annotated, PSIPP,  51,   0,  16,   320.002,  8438.727,         8
Unannotated, PSIPP,  51,   0,  16,   320.002,  8438.727,     16218
  Annotated, PSIPP,  51,   0,  17,   322.636, 10332.429,         9
Unannotated, PSIPP,  51,   0,  17,   322.636, 10332.429,     19002
  Annotated, PSIPP,  51,   0,  18,   283.800,  8327.085,         8
Unannotated, PSIPP,  51,   0,  18,   283.800,  8327.085,     17579
  Annotated, PSIPP,  51,   0,  19,   323.948,  8971.450,         9
Unannotated, PSIPP,  51,   0,  19,   323.948,  8971.450,     18578
  Annotated, PSIPP,  51,   0,  22,   322.781,  7491.233,         6
Unannotated, PSIPP,  51,   0,  22,   322.781,  7491.233,     14327
  Annotated, PSIPP,  52,   0,   0,   316.917,  9206.206,         8
Unannotated, PSIPP,  52,   0,   0,   316.917,  9206.206,     16690
  Annotated, PSIPP,  52,   0,   2,   303.412,  8577.852,         7
Unannotated, PSIPP,  52,   0,   2,   303.412,  8577.852,     15980
  Annotated, PSIPP,  52,   0,   3,   338.785,  8075.244,         6
Unannotated, PSIPP,  52,   0,   3,   338.785,  8075.244,     15961
  Annotated, PSIPP,  52,   0,   4,   354.186,  8883.930,         7
Unannotated, PSIPP,  52,   0,   4,   354.186,  8883.930,     17216
  Annotated, PSIPP,  52,   0,   5,   305.418,  7608.825,         6
Unannotated, PSIPP,  52,   0,   5,   305.418,  7608.825,     15484
  Annotated, PSIPP,  52,   0,   6,   307.579,  8501.470,         7
Unannotated, PSIPP,  52,   0,   6,   307.579,  8501.470,     15563
  Annotated, PSIPP,  52,   0,   7,   313.078,  8655.653,         8
Unannotated, PSIPP,  52,   0,   7,   313.078,  8655.653,     16953
  Annotated, PSIPP,  52,   0,   9,   305.905,  8877.097,         8
Unannotated, PSIPP,  52,   0,   9,   305.905,  8877.097,     16728
  Annotated, PSIPP,  52,   0,  11,   303.892,  7827.611,         6
Unannotated, PSIPP,  52,   0,  11,   303.892,  7827.611,     16095
  Annotated, PSIPP,  52,   0,  12,   326.847,  9200.043,         8
Unannotated, PSIPP,  52,   0,  12,   326.847,  9200.043,     17512
  Annotated, PSIPP,  52,   0,  13,   351.123,  9891.539,         9
Unannotated, PSIPP,  52,   0,  13,   351.123,  9891.539,     19633
  Annotated, PSIPP,  52,   0,  15,   342.688,  8717.929,         8
Unannotated, PSIPP,  52,   0,  15,   342.688,  8717.929,     18183
  Annotated, PSIPP,  52,   0,  16,   320.002,  8488.333,         8
Unannotated, PSIPP,  52,   0,  16,   320.002,  8488.333,     16530
  Annotated, PSIPP,  52,   0,  17,   322.636, 10519.133,        10
Unannotated, PSIPP,  52,   0,  17,   322.636, 10519.133,     19607
  Annotated, PSIPP,  52,   0,  18,   283.800,  8483.574,         8
Unannotated, PSIPP,  52,   0,  18,   283.800,  8483.574,     17950
  Annotated, PSIPP,  52,   0,  19,   323.948,  9126.805,         9
Unannotated, PSIPP,  52,   0,  19,   323.948,  9126.805,     18763
  Annotated, PSIPP,  52,   0,  22,   322.781,  7767.433,         6
Unannotated, PSIPP,  52,   0,  22,   322.781,  7767.433,     14771
  Annotated, PSIPP,  53,   0,   0,   316.917,  9285.938,         8
Unannotated, PSIPP,  53,   0,   0,   316.917,  9285.938,     17069
  Annotated, PSIPP,  53,   0,   2,   303.412,  8813.134,         8
Unannotated, PSIPP,  53,   0,   2,   303.412,  8813.134,     16274
  Annotated, PSIPP,  53,   0,   3,   338.785,  8132.002,         6
Unannotated, PSIPP,  53,   0,   3,   338.785,  8132.002,     16436
  Annotated, PSIPP,  53,   0,   4,   354.186,  9003.386,         7
Unannotated, PSIPP,  53,   0,   4,   354.186,  9003.386,     17777
  Annotated, PSIPP,  53,   0,   5,   305.418,  7845.849,         6
Unannotated, PSIPP,  53,   0,   5,   305.418,  7845.849,     16043
  Annotated, PSIPP,  53,   0,   6,   307.579,  8540.006,         8
Unannotated, PSIPP,  53,   0,   6,   307.579,  8540.006,     15869
  Annotated, PSIPP,  53,   0,   7,   313.078,  8811.336,         8
Unannotated, PSIPP,  53,   0,   7,   313.078,  8811.336,     16964
  Annotated, PSIPP,  53,   0,   9,   305.905,  8977.727,         9
Unannotated, PSIPP,  53,   0,   9,   305.905,  8977.727,     17225
  Annotated, PSIPP,  53,   0,  11,   303.892,  7941.254,         6
Unannotated, PSIPP,  53,   0,  11,   303.892,  7941.254,     16233
  Annotated, PSIPP,  53,   0,  12,   326.847,  9458.376,         9
Unannotated, PSIPP,  53,   0,  12,   326.847,  9458.376,     17679
  Annotated, PSIPP,  53,   0,  13,   351.123,  9964.280,         9
Unannotated, PSIPP,  53,   0,  13,   351.123,  9964.280,     19737
  Annotated, PSIPP,  53,   0,  15,   342.688,  8938.388,         8
